instType,instId,tradeId,ordId,clOrdId,billId,tag,fillPx,fillSz,side,posSide,execType,feeCcy,fee,ts,subType
SWAP,LUNC-USDT-SWAP,72685693,682530391827656726,null,682530521167409250,null,0.0001307,4.0,buy,net,T,USDT,-0.0015684,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685700,682530391827656726,null,682530521217740812,null,0.0001307,249.0,buy,net,M,USDT,-0.02603544,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685704,682530391827656726,null,682530521234518023,null,0.0001307,374.0,buy,net,M,USDT,-0.03910544,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685653,682530391827656726,null,682530521159020578,null,0.00013059,1.0,buy,net,T,USDT,-0.00039177,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685702,682530391827656726,null,682530521221935150,null,0.0001307,3195.0,buy,net,M,USDT,-0.3340692,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685689,682530391827656726,null,682530521167409227,null,0.00013069,114.0,buy,net,T,USDT,-0.04469598,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685688,682530391827656726,null,682530521167409223,null,0.00013069,68.0,buy,net,T,USDT,-0.02666076,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685473,682530391827656726,null,682530391882182694,null,0.00013,299.0,buy,net,M,USDT,-0.031096,1708999926000,1
SWAP,LUNC-USDT-SWAP,72685660,682530391827656726,null,682530521163214865,null,0.00013064,132.0,buy,net,T,USDT,-0.05173344,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685676,682530391827656726,null,682530521163215009,null,0.00013065,114.0,buy,net,T,USDT,-0.0446823,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685703,682530391827656726,null,682530521230323718,null,0.0001307,390.0,buy,net,M,USDT,-0.0407784,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685705,682530391827656726,null,682530521238712341,null,0.0001307,232.0,buy,net,M,USDT,-0.02425792,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685665,682530391827656726,null,682530521163214887,null,0.00013065,28.0,buy,net,T,USDT,-0.0109746,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685708,682530391827656726,null,682530521242906653,null,0.0001307,148.0,buy,net,M,USDT,-0.01547488,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685695,682530391827656726,null,682530521167409256,null,0.0001307,1.0,buy,net,T,USDT,-0.0003921,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685698,682530391827656726,null,682530521213546497,null,0.0001307,2083.0,buy,net,M,USDT,-0.21779848,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685683,682530391827656726,null,682530521167409185,null,0.00013067,246.0,buy,net,T,USDT,-0.09643446,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685682,682530391827656726,null,682530521167409172,null,0.00013067,1.0,buy,net,T,USDT,-0.00039201,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685687,682530391827656726,null,682530521167409219,null,0.00013068,114.0,buy,net,T,USDT,-0.04469256,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685690,682530391827656726,null,682530521167409233,null,0.00013069,400.0,buy,net,T,USDT,-0.156828,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685674,682530391827656726,null,682530521163214983,null,0.00013065,49.0,buy,net,T,USDT,-0.01920555,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685654,682530391827656726,null,682530521159020583,null,0.00013061,181.0,buy,net,T,USDT,-0.07092123,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685681,682530391827656726,null,682530521167409164,null,0.00013067,2.0,buy,net,T,USDT,-0.00078402,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685670,682530391827656726,null,682530521163214933,null,0.00013065,8.0,buy,net,T,USDT,-0.0031356,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685664,682530391827656726,null,682530521163214882,null,0.00013064,114.0,buy,net,T,USDT,-0.04467888,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685663,682530391827656726,null,682530521163214880,null,0.00013064,294.0,buy,net,T,USDT,-0.11522448,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685668,682530391827656726,null,682530521163214908,null,0.00013065,10.0,buy,net,T,USDT,-0.0039195,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685661,682530391827656726,null,682530521163214870,null,0.00013064,68.0,buy,net,T,USDT,-0.02665056,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685672,682530391827656726,null,682530521163214951,null,0.00013065,34.0,buy,net,T,USDT,-0.0133263,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685658,682530391827656726,null,682530521163214858,null,0.00013063,181.0,buy,net,T,USDT,-0.07093209,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685673,682530391827656726,null,682530521163214971,null,0.00013065,14.0,buy,net,T,USDT,-0.0054873,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685684,682530391827656726,null,682530521167409200,null,0.00013067,114.0,buy,net,T,USDT,-0.04468914,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685667,682530391827656726,null,682530521163214904,null,0.00013065,13.0,buy,net,T,USDT,-0.00509535,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685699,682530391827656726,null,682530521213546502,null,0.0001307,1830.0,buy,net,M,USDT,-0.1913448,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685701,682530391827656726,null,682530521221935139,null,0.0001307,318.0,buy,net,M,USDT,-0.03325008,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685657,682530391827656726,null,682530521163214854,null,0.00013063,195.0,buy,net,T,USDT,-0.07641855,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685707,682530391827656726,null,682530521238712352,null,0.0001307,141.0,buy,net,M,USDT,-0.01474296,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685671,682530391827656726,null,682530521163214940,null,0.00013065,15.0,buy,net,T,USDT,-0.00587925,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685666,682530391827656726,null,682530521163214900,null,0.00013065,10.0,buy,net,T,USDT,-0.0039195,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685694,682530391827656726,null,682530521167409253,null,0.0001307,2.0,buy,net,T,USDT,-0.0007842,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685680,682530391827656726,null,682530521167409156,null,0.00013067,1.0,buy,net,T,USDT,-0.00039201,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685675,682530391827656726,null,682530521163214997,null,0.00013065,262.0,buy,net,T,USDT,-0.1026909,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685476,682530391827656726,null,682530391919931417,null,0.00013,279.0,buy,net,M,USDT,-0.029016,1708999926000,1
SWAP,LUNC-USDT-SWAP,72685677,682530391827656726,null,682530521163215028,null,0.00013066,1587.0,buy,net,T,USDT,-0.62207226,1708999957000,1
SWAP,LUNC-USDT-SWAP,72685662,682530391827656726,null,682530521163214873,null,0.00013064,49.0,buy,net,T,USDT,-0.01920408,1708999957000,1
SWAP,PEOPLE-USDT-SWAP,148293669,662820870721089536,null,662821046529536011,null,0.0285,88.0,sell,net,M,USDT,-0.020064,1704300852000,2
SWAP,PEOPLE-USDT-SWAP,148293668,662820870721089536,null,662821046529536009,null,0.0285,21.0,sell,net,M,USDT,-0.004788,1704300852000,2
SWAP,PEOPLE-USDT-SWAP,148293673,662820870721089536,null,662821046537924620,null,0.0285,17056.0,sell,net,M,USDT,-3.888768,1704300852000,2
SWAP,PEOPLE-USDT-SWAP,148293674,662820870721089536,null,662821046546313234,null,0.0285,378.0,sell,net,M,USDT,-0.086184,1704300852000,2
SWAP,BNB-USDT-SWAP,30870119,668295203811733563,null,668295203824316464,null,311.9,8.0,buy,net,T,USDT,-0.0074856,1705605992000,1
SWAP,BNB-USDT-SWAP,30870191,668295203811733563,null,668295203836899438,null,312.0,576.0,buy,net,T,USDT,-0.539136,1705605992000,1
SWAP,BNB-USDT-SWAP,30870156,668295203811733563,null,668295203832705081,null,312.0,5.0,buy,net,T,USDT,-0.00468,1705605992000,1
SWAP,BNB-USDT-SWAP,30870158,668295203811733563,null,668295203832705088,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870160,668295203811733563,null,668295203832705098,null,312.0,10.0,buy,net,T,USDT,-0.00936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870168,668295203811733563,null,668295203832705150,null,312.0,7.0,buy,net,T,USDT,-0.006552,1705605992000,1
SWAP,BNB-USDT-SWAP,30870132,668295203811733563,null,668295203828510763,null,311.9,1364.0,buy,net,T,USDT,-1.2762948,1705605992000,1
SWAP,BNB-USDT-SWAP,30870208,668295203811733563,null,668295203841093655,null,312.0,321.0,buy,net,T,USDT,-0.300456,1705605992000,1
SWAP,BNB-USDT-SWAP,30870126,668295203811733563,null,668295203828510733,null,311.9,100.0,buy,net,T,USDT,-0.09357,1705605992000,1
SWAP,BNB-USDT-SWAP,30870186,668295203811733563,null,668295203836899405,null,312.0,666.0,buy,net,T,USDT,-0.623376,1705605992000,1
SWAP,BNB-USDT-SWAP,30870153,668295203811733563,null,668295203832705065,null,312.0,3.0,buy,net,T,USDT,-0.002808,1705605992000,1
SWAP,BNB-USDT-SWAP,30870150,668295203811733563,null,668295203832705052,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870206,668295203811733563,null,668295203841093639,null,312.0,64.0,buy,net,T,USDT,-0.059904,1705605992000,1
SWAP,BNB-USDT-SWAP,30870185,668295203811733563,null,668295203836899399,null,312.0,50.0,buy,net,T,USDT,-0.0468,1705605992000,1
SWAP,BNB-USDT-SWAP,30870201,668295203811733563,null,668295203836899493,null,312.0,2067.0,buy,net,T,USDT,-1.934712,1705605992000,1
SWAP,BNB-USDT-SWAP,30870133,668295203811733563,null,668295203828510768,null,311.9,2961.0,buy,net,T,USDT,-2.7706077,1705605992000,1
SWAP,BNB-USDT-SWAP,30870172,668295203811733563,null,668295203832705167,null,312.0,6.0,buy,net,T,USDT,-0.005616,1705605992000,1
SWAP,BNB-USDT-SWAP,30870124,668295203811733563,null,668295203828510728,null,311.9,13.0,buy,net,T,USDT,-0.0121641,1705605992000,1
SWAP,BNB-USDT-SWAP,30870171,668295203811733563,null,668295203832705163,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870129,668295203811733563,null,668295203828510743,null,311.9,400.0,buy,net,T,USDT,-0.37428,1705605992000,1
SWAP,BNB-USDT-SWAP,30870138,668295203811733563,null,668295203828510813,null,311.9,64.0,buy,net,T,USDT,-0.0598848,1705605992000,1
SWAP,BNB-USDT-SWAP,30870166,668295203811733563,null,668295203832705135,null,312.0,3.0,buy,net,T,USDT,-0.002808,1705605992000,1
SWAP,BNB-USDT-SWAP,30870127,668295203811733563,null,668295203828510735,null,311.9,100.0,buy,net,T,USDT,-0.09357,1705605992000,1
SWAP,BNB-USDT-SWAP,30870176,668295203811733563,null,668295203832705191,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870155,668295203811733563,null,668295203832705076,null,312.0,170.0,buy,net,T,USDT,-0.15912,1705605992000,1
SWAP,BNB-USDT-SWAP,30870198,668295203811733563,null,668295203836899479,null,312.0,64.0,buy,net,T,USDT,-0.059904,1705605992000,1
SWAP,BNB-USDT-SWAP,30870136,668295203811733563,null,668295203828510793,null,311.9,351.0,buy,net,T,USDT,-0.3284307,1705605992000,1
SWAP,BNB-USDT-SWAP,30870199,668295203811733563,null,668295203836899484,null,312.0,64.0,buy,net,T,USDT,-0.059904,1705605992000,1
SWAP,BNB-USDT-SWAP,30870209,668295203811733563,null,668295203841093674,null,312.0,934.0,buy,net,T,USDT,-0.874224,1705605992000,1
SWAP,BNB-USDT-SWAP,30870170,668295203811733563,null,668295203832705161,null,312.0,37.0,buy,net,T,USDT,-0.034632,1705605992000,1
SWAP,BNB-USDT-SWAP,30870125,668295203811733563,null,668295203828510729,null,311.9,3044.0,buy,net,T,USDT,-2.8482708,1705605992000,1
SWAP,BNB-USDT-SWAP,30870121,668295203811733563,null,668295203828510720,null,311.9,292.0,buy,net,T,USDT,-0.2732244,1705605992000,1
SWAP,BNB-USDT-SWAP,30870169,668295203811733563,null,668295203832705155,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870149,668295203811733563,null,668295203832705046,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870195,668295203811733563,null,668295203836899461,null,312.0,128.0,buy,net,T,USDT,-0.119808,1705605992000,1
SWAP,BNB-USDT-SWAP,30870142,668295203811733563,null,668295203828510833,null,312.0,4.0,buy,net,T,USDT,-0.003744,1705605992000,1
SWAP,BNB-USDT-SWAP,30870145,668295203811733563,null,668295203828510846,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870184,668295203811733563,null,668295203836899387,null,312.0,41.0,buy,net,T,USDT,-0.038376,1705605992000,1
SWAP,BNB-USDT-SWAP,30870115,668295203811733563,null,668295203824316454,null,311.9,2.0,buy,net,T,USDT,-0.0018714,1705605992000,1
SWAP,BNB-USDT-SWAP,30870203,668295203811733563,null,668295203836899505,null,312.0,180.0,buy,net,T,USDT,-0.16848,1705605992000,1
SWAP,BNB-USDT-SWAP,30870114,668295203811733563,null,668295203824316451,null,311.9,209.0,buy,net,T,USDT,-0.1955613,1705605992000,1
SWAP,BNB-USDT-SWAP,30870131,668295203811733563,null,668295203828510757,null,311.9,1189.0,buy,net,T,USDT,-1.1125473,1705605992000,1
SWAP,BNB-USDT-SWAP,30870134,668295203811733563,null,668295203828510773,null,311.9,2664.0,buy,net,T,USDT,-2.4927048,1705605992000,1
SWAP,BNB-USDT-SWAP,30870205,668295203811733563,null,668295203841093638,null,312.0,192.0,buy,net,T,USDT,-0.179712,1705605992000,1
SWAP,BNB-USDT-SWAP,30870130,668295203811733563,null,668295203828510748,null,311.9,632.0,buy,net,T,USDT,-0.5913624,1705605992000,1
SWAP,BNB-USDT-SWAP,30870200,668295203811733563,null,668295203836899489,null,312.0,2184.0,buy,net,T,USDT,-2.044224,1705605992000,1
SWAP,BNB-USDT-SWAP,30870194,668295203811733563,null,668295203836899456,null,312.0,222.0,buy,net,T,USDT,-0.207792,1705605992000,1
SWAP,BNB-USDT-SWAP,30870193,668295203811733563,null,668295203836899453,null,312.0,346.0,buy,net,T,USDT,-0.323856,1705605992000,1
SWAP,BNB-USDT-SWAP,30870141,668295203811733563,null,668295203828510827,null,312.0,34.0,buy,net,T,USDT,-0.031824,1705605992000,1
SWAP,BNB-USDT-SWAP,30870135,668295203811733563,null,668295203828510780,null,311.9,296.0,buy,net,T,USDT,-0.2769672,1705605992000,1
SWAP,BNB-USDT-SWAP,30870180,668295203811733563,null,668295203836899357,null,312.0,7.0,buy,net,T,USDT,-0.006552,1705605992000,1
SWAP,BNB-USDT-SWAP,30870163,668295203811733563,null,668295203832705120,null,312.0,5.0,buy,net,T,USDT,-0.00468,1705605992000,1
SWAP,BNB-USDT-SWAP,30870162,668295203811733563,null,668295203832705115,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870146,668295203811733563,null,668295203832705028,null,312.0,5.0,buy,net,T,USDT,-0.00468,1705605992000,1
SWAP,BNB-USDT-SWAP,30870152,668295203811733563,null,668295203832705059,null,312.0,6.0,buy,net,T,USDT,-0.005616,1705605992000,1
SWAP,BNB-USDT-SWAP,30870157,668295203811733563,null,668295203832705085,null,312.0,5.0,buy,net,T,USDT,-0.00468,1705605992000,1
SWAP,BNB-USDT-SWAP,30870183,668295203811733563,null,668295203836899377,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870137,668295203811733563,null,668295203828510799,null,311.9,3400.0,buy,net,T,USDT,-3.18138,1705605992000,1
SWAP,BNB-USDT-SWAP,30870139,668295203811733563,null,668295203828510819,null,312.0,424.0,buy,net,T,USDT,-0.396864,1705605992000,1
SWAP,BNB-USDT-SWAP,30870144,668295203811733563,null,668295203828510844,null,312.0,5.0,buy,net,T,USDT,-0.00468,1705605992000,1
SWAP,BNB-USDT-SWAP,30870174,668295203811733563,null,668295203832705178,null,312.0,3.0,buy,net,T,USDT,-0.002808,1705605992000,1
SWAP,BNB-USDT-SWAP,30870181,668295203811733563,null,668295203836899364,null,312.0,1100.0,buy,net,T,USDT,-1.0296,1705605992000,1
SWAP,BNB-USDT-SWAP,30870196,668295203811733563,null,668295203836899466,null,312.0,95.0,buy,net,T,USDT,-0.08892,1705605992000,1
SWAP,BNB-USDT-SWAP,30870211,668295203811733563,null,668295203841093685,null,312.0,257.0,buy,net,T,USDT,-0.240552,1705605992000,1
SWAP,BNB-USDT-SWAP,30870120,668295203811733563,null,668295203824316467,null,311.9,8.0,buy,net,T,USDT,-0.0074856,1705605992000,1
SWAP,BNB-USDT-SWAP,30870122,668295203811733563,null,668295203828510721,null,311.9,131.0,buy,net,T,USDT,-0.1225767,1705605992000,1
SWAP,BNB-USDT-SWAP,30870128,668295203811733563,null,668295203828510741,null,311.9,380.0,buy,net,T,USDT,-0.355566,1705605992000,1
SWAP,BNB-USDT-SWAP,30870154,668295203811733563,null,668295203832705071,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870175,668295203811733563,null,668295203832705182,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870177,668295203811733563,null,668295203836899334,null,312.0,105.0,buy,net,T,USDT,-0.09828,1705605992000,1
SWAP,BNB-USDT-SWAP,30870182,668295203811733563,null,668295203836899370,null,312.0,2.0,buy,net,T,USDT,-0.001872,1705605992000,1
SWAP,BNB-USDT-SWAP,30870190,668295203811733563,null,668295203836899431,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870210,668295203811733563,null,668295203841093679,null,312.0,31.0,buy,net,T,USDT,-0.029016,1705605992000,1
SWAP,BNB-USDT-SWAP,30870118,668295203811733563,null,668295203824316462,null,311.9,8.0,buy,net,T,USDT,-0.0074856,1705605992000,1
SWAP,BNB-USDT-SWAP,30870140,668295203811733563,null,668295203828510824,null,312.0,435.0,buy,net,T,USDT,-0.40716,1705605992000,1
SWAP,BNB-USDT-SWAP,30870164,668295203811733563,null,668295203832705126,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870179,668295203811733563,null,668295203836899347,null,312.0,5.0,buy,net,T,USDT,-0.00468,1705605992000,1
SWAP,BNB-USDT-SWAP,30870188,668295203811733563,null,668295203836899415,null,312.0,441.0,buy,net,T,USDT,-0.412776,1705605992000,1
SWAP,BNB-USDT-SWAP,30870202,668295203811733563,null,668295203836899498,null,312.0,5912.0,buy,net,T,USDT,-5.533632,1705605992000,1
SWAP,BNB-USDT-SWAP,30870207,668295203811733563,null,668295203841093648,null,312.0,1477.0,buy,net,T,USDT,-1.382472,1705605992000,1
SWAP,BNB-USDT-SWAP,30870123,668295203811733563,null,668295203828510727,null,311.9,1.0,buy,net,T,USDT,-0.0009357,1705605992000,1
SWAP,BNB-USDT-SWAP,30870148,668295203811733563,null,668295203832705039,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870151,668295203811733563,null,668295203832705057,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870161,668295203811733563,null,668295203832705108,null,312.0,10.0,buy,net,T,USDT,-0.00936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870165,668295203811733563,null,668295203832705130,null,312.0,10.0,buy,net,T,USDT,-0.00936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870173,668295203811733563,null,668295203832705168,null,312.0,9.0,buy,net,T,USDT,-0.008424,1705605992000,1
SWAP,BNB-USDT-SWAP,30870178,668295203811733563,null,668295203836899340,null,312.0,8.0,buy,net,T,USDT,-0.007488,1705605992000,1
SWAP,BNB-USDT-SWAP,30870192,668295203811733563,null,668295203836899449,null,312.0,165.0,buy,net,T,USDT,-0.15444,1705605992000,1
SWAP,BNB-USDT-SWAP,30870197,668295203811733563,null,668295203836899470,null,312.0,3044.0,buy,net,T,USDT,-2.849184,1705605992000,1
SWAP,BNB-USDT-SWAP,30870117,668295203811733563,null,668295203824316459,null,311.9,4.0,buy,net,T,USDT,-0.0037428,1705605992000,1
SWAP,BNB-USDT-SWAP,30870143,668295203811733563,null,668295203828510836,null,312.0,2.0,buy,net,T,USDT,-0.001872,1705605992000,1
SWAP,BNB-USDT-SWAP,30870147,668295203811733563,null,668295203832705034,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870167,668295203811733563,null,668295203832705142,null,312.0,1.0,buy,net,T,USDT,-0.000936,1705605992000,1
SWAP,BNB-USDT-SWAP,30870116,668295203811733563,null,668295203824316456,null,311.9,1.0,buy,net,T,USDT,-0.0009357,1705605992000,1
SWAP,BNB-USDT-SWAP,30870159,668295203811733563,null,668295203832705091,null,312.0,6.0,buy,net,T,USDT,-0.005616,1705605992000,1
SWAP,BNB-USDT-SWAP,30870187,668295203811733563,null,668295203836899412,null,312.0,3.0,buy,net,T,USDT,-0.002808,1705605992000,1
SWAP,BNB-USDT-SWAP,30870189,668295203811733563,null,668295203836899420,null,312.0,400.0,buy,net,T,USDT,-0.3744,1705605992000,1
SWAP,BNB-USDT-SWAP,30870204,668295203811733563,null,668295203836899512,null,312.0,1162.0,buy,net,T,USDT,-1.087632,1705605992000,1
SWAP,BNB-USDT-SWAP,30870212,668295203811733563,null,668295203841093688,null,312.0,811.0,buy,net,T,USDT,-0.759096,1705605992000,1
SWAP,API3-USDT-SWAP,28678114,671630608393023490,null,671630608405606412,null,2.929,260.0,buy,net,T,USDT,-0.228462,1706401215000,1
SWAP,API3-USDT-SWAP,28678102,671630608393023490,null,671630608401412114,null,2.927,73.0,buy,net,T,USDT,-0.0641013,1706401215000,1
SWAP,API3-USDT-SWAP,28678130,671630608393023490,null,671630608460132355,null,2.93,564.0,buy,net,M,USDT,-0.1322016,1706401215000,1
SWAP,API3-USDT-SWAP,28678116,671630608393023490,null,671630608405606414,null,2.929,52.0,buy,net,T,USDT,-0.0456924,1706401215000,1
SWAP,API3-USDT-SWAP,28678134,671630608393023490,null,671630608468520967,null,2.93,442.0,buy,net,M,USDT,-0.1036048,1706401215000,1
SWAP,API3-USDT-SWAP,28678122,671630608393023490,null,671630608405606428,null,2.93,200.0,buy,net,T,USDT,-0.1758,1706401215000,1
SWAP,API3-USDT-SWAP,28678105,671630608393023490,null,671630608405606401,null,2.928,260.0,buy,net,T,USDT,-0.228384,1706401215000,1
SWAP,API3-USDT-SWAP,28678112,671630608393023490,null,671630608405606410,null,2.929,215.0,buy,net,T,USDT,-0.1889205,1706401215000,1
